,Address,Latitude,Longitude
6484,150 JLN TECK WHYE Singapore,1.37813,103.75657
6485,156 JLN TECK WHYE Singapore,1.37869,103.75656
6486,165 HOUGANG AVE 1 Singapore,1.35043,103.88762
6487,168 HOUGANG AVE 1 Singapore,1.3519,103.88969
6488,171 HOUGANG AVE 1 Singapore,1.35086,103.88909
6489,923 HOUGANG AVE 9 Singapore,1.37594,103.88264
6490,160 HOUGANG ST 11 Singapore,1.35208,103.87918
6491,922 HOUGANG ST 91 Singapore,1.37661,103.88355
6492,368 CORPORATION DR Singapore,1.33737,103.71983
6493,694 JURONG WEST CTRL 1 Singapore,1.34347,103.70656
6494,329 TAH CHING RD Singapore,1.33768,103.7237
6495,717 TAMPINES ST 72 Singapore,1.35903,103.93502
6496,758 WOODLANDS AVE 6 Singapore,1.44627,103.79524
6497,754 WOODLANDS CIRCLE Singapore,1.44555,103.79434
6498,425 WOODLANDS ST 41 Singapore,1.42706,103.77412
6499,613B BEDOK RESERVOIR RD Singapore,1.33319,103.91822
6500,288A BT BATOK ST 25 Singapore,1.34532,103.76029
6501,289B BT BATOK ST 25 Singapore,1.3443,103.76056
6502,171 GANGSA RD Singapore,1.37882,103.7665
6503,506 JELAPANG RD Singapore,1.38674,103.76805
6504,448 CHOA CHU KANG AVE 4 Singapore,1.37999,103.73714
6505,444 CHOA CHU KANG AVE 4 Singapore,1.38194,103.73729
6506,632 CHOA CHU KANG NTH 6 Singapore,1.39646,103.74858
6507,633 CHOA CHU KANG NTH 6 Singapore,1.39646,103.74915
6508,157 JLN TECK WHYE Singapore,1.37946,103.75685
6509,169 HOUGANG AVE 1 Singapore,1.35165,103.88966
6510,170 HOUGANG AVE 1 Singapore,1.35179,103.88933
6511,161 HOUGANG ST 11 Singapore,1.35233,103.8787
6512,920 HOUGANG ST 91 Singapore,1.37663,103.88398
6513,692 JURONG WEST CTRL 1 Singapore,1.34198,103.70662
6514,109 WHAMPOA RD Singapore,1.327,103.85579
6515,718 TAMPINES ST 72 Singapore,1.35935,103.93546
6516,756 WOODLANDS AVE 4 Singapore,1.44606,103.79327
6517,762 WOODLANDS AVE 6 Singapore,1.44632,103.79639
6518,661 WOODLANDS RING RD Singapore,1.43546,103.79857
6519,663 WOODLANDS RING RD Singapore,1.43631,103.79812
6520,424 WOODLANDS ST 41 Singapore,1.42719,103.77462
6521,426 WOODLANDS ST 41 Singapore,1.4272,103.77314
6522,293 BISHAN ST 22 Singapore,1.35608,103.84605
6523,288 BISHAN ST 24 Singapore,1.35701,103.84492
6524,289 BISHAN ST 24 Singapore,1.35687,103.84485
6525,172 GANGSA RD Singapore,1.3793,103.7668
6526,503 JELAPANG RD Singapore,1.3843,103.76674
6527,507 JELAPANG RD Singapore,1.38674,103.76766
6528,511 JELAPANG RD Singapore,1.38781,103.76813
6529,484A CHOA CHU KANG AVE 5 Singapore,1.37647,103.73693
6530,160 JLN TECK WHYE Singapore,1.38097,103.75651
6531,919 HOUGANG AVE 4 Singapore,1.37577,103.88402
6532,916 HOUGANG AVE 9 Singapore,1.3747,103.88417
6533,921 HOUGANG ST 91 Singapore,1.37655,103.88391
6534,110 WHAMPOA RD Singapore,1.32696,103.85577
6535,719 TAMPINES ST 72 Singapore,1.35898,103.93601
6536,11 LOR 8 TOA PAYOH Singapore,1.33706,103.85897
6537,760 WOODLANDS AVE 6 Singapore,1.44707,103.79692
6538,761 WOODLANDS AVE 6 Singapore,1.44638,103.7968
6539,773 WOODLANDS DR 60 Singapore,1.44728,103.7978
6540,662 WOODLANDS RING RD Singapore,1.43557,103.79857
6541,664 WOODLANDS RING RD Singapore,1.43618,103.7979
6542,292 BISHAN ST 22 Singapore,1.35599,103.8459
6543,290 BISHAN ST 24 Singapore,1.3559,103.84484
6544,291 BISHAN ST 24 Singapore,1.35585,103.84494
6545,288G BT BATOK ST 25 Singapore,1.34504,103.75931
6546,510 JELAPANG RD Singapore,1.38718,103.76917
6547,514 JELAPANG RD Singapore,1.38744,103.76725
6548,522 JELAPANG RD Singapore,1.38634,103.76635
6549,447 CHOA CHU KANG AVE 4 Singapore,1.38076,103.73781
6550,445 CHOA CHU KANG AVE 4 Singapore,1.38158,103.73675
6551,162 JLN TECK WHYE Singapore,1.3807,103.75772
6552,30 CASSIA CRES Singapore,1.30958,103.88336
6553,287D JURONG EAST ST 21 Singapore,1.33806,103.74409
6554,274 TOH GUAN RD Singapore,1.3419,103.74668
6555,280 TOH GUAN RD Singapore,1.34029,103.74725
6556,688 JURONG WEST CTRL 1 Singapore,1.34139,103.7053
6557,689 JURONG WEST CTRL 1 Singapore,1.34089,103.70652
6558,640 JURONG WEST ST 61 Singapore,1.34005,103.69631
6559,641 JURONG WEST ST 61 Singapore,1.34089,103.6961
6560,111 WHAMPOA RD Singapore,1.32648,103.85635
6561,1 CHANGI VILLAGE RD Singapore,1.38835,103.98798
6562,10B LOR 7 TOA PAYOH Singapore,1.33723,103.85865
6563,14B LOR 7 TOA PAYOH Singapore,1.33665,103.85865
6564,759 WOODLANDS AVE 6 Singapore,1.44682,103.79548
6565,763 WOODLANDS AVE 6 Singapore,1.44572,103.79631
6566,528 WOODLANDS DR 14 Singapore,1.43165,103.79261
6567,658 WOODLANDS RING RD Singapore,1.43632,103.79962
6568,659 WOODLANDS RING RD Singapore,1.43603,103.7989
6569,660 WOODLANDS RING RD Singapore,1.43571,103.79959
6570,288C BT BATOK ST 25 Singapore,1.34596,103.75961
6571,509 JELAPANG RD Singapore,1.38685,103.76862
6572,516 JELAPANG RD Singapore,1.38718,103.76708
6573,520 JELAPANG RD Singapore,1.38674,103.76643
6574,524 JELAPANG RD Singapore,1.38613,103.76609
6575,164 JLN TECK WHYE Singapore,1.38105,103.75633
6576,28 CASSIA CRES Singapore,1.30912,103.88364
6577,159 HOUGANG ST 11 Singapore,1.35158,103.87957
6578,926 HOUGANG ST 91 Singapore,1.37612,103.88069
6579,929 HOUGANG ST 91 Singapore,1.37612,103.88162
6580,930 HOUGANG ST 91 Singapore,1.37528,103.88109
6581,938 HOUGANG ST 92 Singapore,1.37425,103.87926
6582,939 HOUGANG ST 92 Singapore,1.37406,103.87926
6583,940 HOUGANG ST 92 Singapore,1.37359,103.87959
6584,941 HOUGANG ST 92 Singapore,1.37383,103.87894
6585,287C JURONG EAST ST 21 Singapore,1.33808,103.74476
6586,286A TOH GUAN RD Singapore,1.33881,103.74554
6587,275 TOH GUAN RD Singapore,1.34101,103.74773
6588,276 TOH GUAN RD Singapore,1.34083,103.74765
6589,277 TOH GUAN RD Singapore,1.34157,103.74684
6590,285B TOH GUAN RD Singapore,1.33813,103.74726
6591,687 JURONG WEST CTRL 1 Singapore,1.3415,103.70534
6592,639 JURONG WEST ST 61 Singapore,1.34081,103.69698
6593,646 JURONG WEST ST 61 Singapore,1.33936,103.69678
6594,181 STIRLING RD Singapore,1.29458,103.80564
6595,14 LOR 7 TOA PAYOH Singapore,1.33665,103.85865
6596,654 WOODLANDS RING RD Singapore,1.43798,103.7991
6597,651 WOODLANDS RING RD Singapore,1.43813,103.79944
6598,513 JELAPANG RD Singapore,1.38791,103.76787
6599,528 JELAPANG RD Singapore,1.38479,103.76536
6600,9 PINE CL Singapore,1.30923,103.88249
6601,931 HOUGANG ST 91 Singapore,1.3753,103.8806
6602,937 HOUGANG ST 92 Singapore,1.37447,103.87936
6603,287A JURONG EAST ST 21 Singapore,1.33827,103.74353
6604,286B TOH GUAN RD Singapore,1.33876,103.7451
6605,286D TOH GUAN RD Singapore,1.33952,103.74462
6606,279 TOH GUAN RD Singapore,1.34064,103.74694
6607,283 TOH GUAN RD Singapore,1.33937,103.74669
6608,691 JURONG WEST CTRL 1 Singapore,1.34173,103.70659
6609,647 JURONG WEST ST 61 Singapore,1.34033,103.69723
6610,10 LOR 7 TOA PAYOH Singapore,1.33741,103.85721
6611,678 WOODLANDS AVE 6 Singapore,1.4399,103.80161
6612,656 WOODLANDS RING RD Singapore,1.43698,103.79895
6613,644 WOODLANDS RING RD Singapore,1.43719,103.80189
6614,630 WOODLANDS RING RD Singapore,1.4351,103.80152
6615,631 WOODLANDS RING RD Singapore,1.43546,103.80165
6616,629 ANG MO KIO AVE 4 Singapore,1.3802,103.83997
6617,551 BEDOK NTH AVE 1 Singapore,1.33229,103.92685
6618,140 BEDOK NTH ST 2 Singapore,1.32993,103.93522
6619,518 JELAPANG RD Singapore,1.38721,103.76698
6620,515 JELAPANG RD Singapore,1.38842,103.76751
6621,525 JELAPANG RD Singapore,1.38685,103.76511
6622,527 JELAPANG RD Singapore,1.3865,103.76482
6623,526 JELAPANG RD Singapore,1.38554,103.76512
6624,106 HOUGANG AVE 1 Singapore,1.35397,103.89074
6625,928 HOUGANG ST 91 Singapore,1.37691,103.8815
6626,936 HOUGANG ST 92 Singapore,1.37447,103.87962
6627,287B JURONG EAST ST 21 Singapore,1.33828,103.74421
6628,286C TOH GUAN RD Singapore,1.33905,103.74464
6629,40 CAMBRIDGE RD Singapore,1.31582,103.84858
6630,779 WOODLANDS CRES Singapore,1.44778,103.80028
6631,778 WOODLANDS DR 60 Singapore,1.44735,103.79927
6632,653 WOODLANDS RING RD Singapore,1.43764,103.79853
6633,657 WOODLANDS RING RD Singapore,1.43678,103.79857
6634,649 WOODLANDS RING RD Singapore,1.43871,103.80084
6635,650 WOODLANDS RING RD Singapore,1.4387,103.80081
6636,632 BEDOK RESERVOIR RD Singapore,1.33229,103.91404
6637,289D BT BATOK ST 25 Singapore,1.34351,103.75894
6638,517 JELAPANG RD Singapore,1.38842,103.76653
6639,523 JELAPANG RD Singapore,1.38713,103.76533
6640,530 JELAPANG RD Singapore,1.38497,103.76498
6641,671 CHOA CHU KANG CRES Singapore,1.40259,103.74779
6642,673 CHOA CHU KANG CRES Singapore,1.40144,103.74832
6643,925 HOUGANG ST 91 Singapore,1.37699,103.88285
6644,269 TOH GUAN RD Singapore,1.34163,103.7454
6645,278 TOH GUAN RD Singapore,1.34077,103.74622
6646,285A TOH GUAN RD Singapore,1.33816,103.74597
6647,285D TOH GUAN RD Singapore,1.33816,103.74597
6648,282 TOH GUAN RD Singapore,1.33985,103.74709
6649,284 TOH GUAN RD Singapore,1.33976,103.74628
6650,267 BOON LAY DR Singapore,1.34647,103.70678
6651,690 JURONG WEST CTRL 1 Singapore,1.34098,103.70661
6652,39 CAMBRIDGE RD Singapore,1.3161,103.84856
6653,59A GEYLANG BAHRU Singapore,1.32273,103.86817
6654,59B GEYLANG BAHRU Singapore,1.32228,103.86821
6655,3A HOLLAND CL Singapore,1.30833,103.79699
6656,6 LOR 7 TOA PAYOH Singapore,1.33846,103.85731
6657,7 LOR 7 TOA PAYOH Singapore,1.33799,103.85747
6658,14A LOR 7 TOA PAYOH Singapore,1.33665,103.85865
6659,677 WOODLANDS AVE 6 Singapore,1.43961,103.8017
6660,679 WOODLANDS AVE 6 Singapore,1.43987,103.80223
6661,680 WOODLANDS AVE 6 Singapore,1.43985,103.8022
6662,774 WOODLANDS CRES Singapore,1.44787,103.79901
6663,775 WOODLANDS CRES Singapore,1.44826,103.79983
6664,776 WOODLANDS CRES Singapore,1.44829,103.80002
6665,777 WOODLANDS CRES Singapore,1.44787,103.79901
6666,655 WOODLANDS RING RD Singapore,1.43749,103.79849
6667,645 WOODLANDS RING RD Singapore,1.43718,103.80105
6668,629 WOODLANDS RING RD Singapore,1.43426,103.80151
6669,630 ANG MO KIO AVE 4 Singapore,1.3804,103.84092
6670,56 NEW UPP CHANGI RD Singapore,1.32481,103.94107
6671,289F BT BATOK ST 25 Singapore,1.34445,103.75907
6672,519 JELAPANG RD Singapore,1.38809,103.76608
6673,521 JELAPANG RD Singapore,1.38756,103.76567
6674,474 CHOA CHU KANG AVE 3 Singapore,1.379,103.73867
6675,667 CHOA CHU KANG CRES Singapore,1.4023,103.74966
6676,70 CIRCUIT RD Singapore,1.32564,103.88802
6677,71 CIRCUIT RD Singapore,1.32472,103.88795
6678,72 CIRCUIT RD Singapore,1.32473,103.88783
6679,946 HOUGANG ST 92 Singapore,1.37443,103.8811
6680,266 TOH GUAN RD Singapore,1.34105,103.74436
6681,285C TOH GUAN RD Singapore,1.33808,103.74658
6682,281 TOH GUAN RD Singapore,1.33977,103.74659
6683,38 CAMBRIDGE RD Singapore,1.3163,103.84878
6684,59C GEYLANG BAHRU Singapore,1.32227,103.86844
6685,3 HOLLAND CL Singapore,1.30865,103.79629
6686,307 CANBERRA RD Singapore,1.44607,103.82177
6687,310 CANBERRA RD Singapore,1.44687,103.82185
6688,321 SEMBAWANG CL Singapore,1.44616,103.81843
6689,627 WOODLANDS AVE 6 Singapore,1.43336,103.801
6690,652 WOODLANDS RING RD Singapore,1.43814,103.79948
6691,628B WOODLANDS RING RD Singapore,1.43461,103.8012
6692,289C BT BATOK ST 25 Singapore,1.34377,103.75973
6693,505 JELAPANG RD Singapore,1.38434,103.76726
6694,531 JELAPANG RD Singapore,1.38589,103.76411
6695,532 JELAPANG RD Singapore,1.38509,103.76442
6696,471 CHOA CHU KANG AVE 3 Singapore,1.37873,103.73675
6697,924 HOUGANG AVE 9 Singapore,1.37605,103.8822
6698,927 HOUGANG ST 91 Singapore,1.37688,103.88079
6699,943 HOUGANG ST 92 Singapore,1.37368,103.88097
6700,945 HOUGANG ST 92 Singapore,1.37423,103.88115
6701,268 TOH GUAN RD Singapore,1.34175,103.74502
6702,273 TOH GUAN RD Singapore,1.34251,103.74546
6703,643 JURONG WEST ST 61 Singapore,1.3394,103.69584
6704,37 CAMBRIDGE RD Singapore,1.31661,103.84949
6705,5 HOLLAND CL Singapore,1.30769,103.79599
6706,302 CANBERRA RD Singapore,1.44509,103.82292
6707,305 CANBERRA RD Singapore,1.44537,103.82208
6708,308 CANBERRA RD Singapore,1.44642,103.82183
6709,337 SEMBAWANG CRES Singapore,1.44642,103.81527
6710,315 SEMBAWANG VISTA Singapore,1.44674,103.82059
6711,316 SEMBAWANG VISTA Singapore,1.44672,103.82056
6712,232A SERANGOON AVE 2 Singapore,1.35413,103.86843
6713,769 WOODLANDS DR 60 Singapore,1.44725,103.79932
6714,771 WOODLANDS DR 60 Singapore,1.44662,103.79826
6715,628A WOODLANDS RING RD Singapore,1.43461,103.8012
6716,529 JELAPANG RD Singapore,1.38612,103.76444
6717,473 CHOA CHU KANG AVE 3 Singapore,1.37945,103.73838
6718,942 HOUGANG ST 92 Singapore,1.37337,103.88068
6719,944 HOUGANG ST 92 Singapore,1.37438,103.8804
6720,115 HO CHING RD Singapore,1.33383,103.72466
6721,60 GEYLANG BAHRU Singapore,1.32269,103.86917
6722,300 CANBERRA RD Singapore,1.44564,103.82285
6723,304 CANBERRA RD Singapore,1.44505,103.82241
6724,309 CANBERRA RD Singapore,1.44671,103.8217
6725,325 SEMBAWANG CRES Singapore,1.44466,103.81874
6726,326 SEMBAWANG CRES Singapore,1.4448,103.81934
6727,327 SEMBAWANG CRES Singapore,1.4456,103.81914
6728,328 SEMBAWANG CRES Singapore,1.44566,103.81929
6729,317 SEMBAWANG VISTA Singapore,1.44599,103.82028
6730,318 SEMBAWANG VISTA Singapore,1.44641,103.82015
6731,234 COMPASSVALE WALK Singapore,1.39083,103.90033
6732,140 RIVERVALE ST Singapore,1.38961,103.90376
6733,610 WOODLANDS AVE 4 Singapore,1.43565,103.79599
6734,501 WOODLANDS DR 14 Singapore,1.43278,103.79233
6735,770 WOODLANDS DR 60 Singapore,1.44637,103.79868
6736,772 WOODLANDS DR 60 Singapore,1.44741,103.79821
6737,684C WOODLANDS DR 62 Singapore,1.44191,103.80419
6738,643 WOODLANDS RING RD Singapore,1.43769,103.80198
6739,606 WOODLANDS RING RD Singapore,1.43639,103.79682
6740,609 WOODLANDS RING RD Singapore,1.43586,103.79651
6741,611 WOODLANDS RING RD Singapore,1.43564,103.79711
6742,288E BT BATOK ST 25 Singapore,1.34569,103.75879
6743,469 CHOA CHU KANG AVE 3 Singapore,1.37782,103.73762
6744,470 CHOA CHU KANG AVE 3 Singapore,1.37803,103.73682
6745,669 CHOA CHU KANG CRES Singapore,1.40312,103.7483
6746,68 CIRCUIT RD Singapore,1.32564,103.88806
6747,962 HOUGANG AVE 9 Singapore,1.37735,103.87825
6748,270 TOH GUAN RD Singapore,1.34104,103.74622
6749,271 TOH GUAN RD Singapore,1.34195,103.74631
6750,349 CORPORATION DR Singapore,1.33963,103.71909
6751,303 CANBERRA RD Singapore,1.4448,103.82253
6752,322 SEMBAWANG CL Singapore,1.44572,103.81822
6753,408 SEMBAWANG DR Singapore,1.4532,103.81742
6754,135 RIVERVALE ST Singapore,1.38839,103.9048
6755,236A SERANGOON AVE 2 Singapore,1.35396,103.8692
6756,255 SERANGOON CTRL DR Singapore,1.35492,103.8707
6757,626 WOODLANDS AVE 6 Singapore,1.43335,103.80061
6758,788E WOODLANDS CRES Singapore,1.44426,103.80241
6759,503 WOODLANDS DR 14 Singapore,1.43236,103.7919
6760,527 WOODLANDS DR 14 Singapore,1.43197,103.79233
6761,625B WOODLANDS DR 52 Singapore,1.43332,103.79971
6762,554 WOODLANDS DR 53 Singapore,1.43201,103.79614
6763,607 WOODLANDS RING RD Singapore,1.43639,103.79647
6764,502 JELAPANG RD Singapore,1.38378,103.76701
6765,472 CHOA CHU KANG AVE 3 Singapore,1.37928,103.7373
6766,484C CHOA CHU KANG AVE 5 Singapore,1.37561,103.73682
6767,675 CHOA CHU KANG CRES Singapore,1.40142,103.7459
6768,265 TOH GUAN RD Singapore,1.34105,103.74436
6769,517C JURONG WEST ST 52 Singapore,1.34521,103.72002
6770,644 JURONG WEST ST 61 Singapore,1.33957,103.69603
6771,311 CANBERRA RD Singapore,1.44615,103.82278
6772,323 SEMBAWANG CL Singapore,1.44517,103.81797
6773,313 SEMBAWANG DR Singapore,1.44452,103.82145
6774,235 COMPASSVALE WALK Singapore,1.39105,103.89963
6775,136 RIVERVALE ST Singapore,1.38872,103.90488
6776,256 SERANGOON CTRL DR Singapore,1.35483,103.87146
6777,258 SERANGOON CTRL DR Singapore,1.35502,103.87282
6778,502A WOODLANDS DR 14 Singapore,1.43348,103.79122
6779,511 WOODLANDS DR 14 Singapore,1.43327,103.78837
6780,512 WOODLANDS DR 14 Singapore,1.43455,103.78872
6781,608 WOODLANDS RING RD Singapore,1.4364,103.79666
6782,632 ANG MO KIO AVE 4 Singapore,1.37993,103.84116
6783,289E BT BATOK ST 25 Singapore,1.34387,103.75882
6784,289G BT BATOK ST 25 Singapore,1.34485,103.75889
6785,35 JLN RUMAH TINGGI Singapore,1.28807,103.80881
6786,501 JELAPANG RD Singapore,1.38342,103.7671
6787,543 JELAPANG RD Singapore,1.38262,103.76419
6788,484B CHOA CHU KANG AVE 5 Singapore,1.37532,103.73689
6789,484D CHOA CHU KANG AVE 5 Singapore,1.37506,103.73723
6790,674 CHOA CHU KANG CRES Singapore,1.40177,103.74704
6791,267 TOH GUAN RD Singapore,1.34132,103.74461
6792,272 TOH GUAN RD Singapore,1.34235,103.74563
6793,351 CORPORATION DR Singapore,1.33932,103.71997
6794,319 SEMBAWANG CL Singapore,1.44628,103.81849
6795,320 SEMBAWANG CL Singapore,1.44626,103.81848
6796,312 SEMBAWANG DR Singapore,1.44423,103.82104
6797,137 RIVERVALE ST Singapore,1.38892,103.9047
6798,129 RIVERVALE ST Singapore,1.38989,103.90239
6799,104 RIVERVALE WALK Singapore,1.38289,103.90084
6800,257 SERANGOON CTRL DR Singapore,1.35502,103.87191
6801,612 WOODLANDS AVE 4 Singapore,1.43507,103.7963
6802,617 WOODLANDS AVE 4 Singapore,1.43406,103.79574
6803,502 WOODLANDS DR 14 Singapore,1.43338,103.79193
6804,510 WOODLANDS DR 14 Singapore,1.43314,103.78832
6805,515 WOODLANDS DR 14 Singapore,1.43499,103.79022
6806,646 WOODLANDS RING RD Singapore,1.43738,103.80057
6807,545 BT PANJANG RING RD Singapore,1.38164,103.76332
6808,534 JELAPANG RD Singapore,1.38457,103.76424
6809,536 JELAPANG RD Singapore,1.38403,103.76408
6810,538 JELAPANG RD Singapore,1.3837,103.76397
6811,483 CHOA CHU KANG AVE 5 Singapore,1.37622,103.73777
6812,671A CHOA CHU KANG CRES Singapore,1.40234,103.74773
6813,676 CHOA CHU KANG CRES Singapore,1.40176,103.7461
6814,676A CHOA CHU KANG CRES Singapore,1.40221,103.74663
6815,699B HOUGANG ST 52 Singapore,1.37666,103.88843
6816,13 UPP BOON KENG RD Singapore,1.31434,103.87065
6817,324 SEMBAWANG CL Singapore,1.4448,103.81776
6818,314 SEMBAWANG DR Singapore,1.4439,103.82135
6819,206A COMPASSVALE LANE Singapore,1.38683,103.89638
6820,224D COMPASSVALE WALK Singapore,1.38872,103.89838
6821,233 COMPASSVALE WALK Singapore,1.39025,103.90046
6822,229 COMPASSVALE WALK Singapore,1.38883,103.90062
6823,139 RIVERVALE ST Singapore,1.3887,103.90417
6824,234A SERANGOON AVE 2 Singapore,1.35437,103.8689
6825,788B WOODLANDS CRES Singapore,1.4441,103.80209
6826,504 WOODLANDS DR 14 Singapore,1.43316,103.79115
6827,506 WOODLANDS DR 14 Singapore,1.43268,103.79064
6828,509 WOODLANDS DR 14 Singapore,1.43244,103.78934
6829,531 WOODLANDS DR 14 Singapore,1.43092,103.79295
6830,624A WOODLANDS DR 52 Singapore,1.43435,103.79961
6831,625A WOODLANDS DR 52 Singapore,1.43355,103.79957
6832,682A WOODLANDS DR 62 Singapore,1.44011,103.80333
6833,634 WOODLANDS RING RD Singapore,1.43628,103.8028
6834,639 WOODLANDS RING RD Singapore,1.43793,103.80296
6835,533 BT PANJANG RING RD Singapore,1.38505,103.76362
6836,541 BT PANJANG RING RD Singapore,1.38249,103.76334
6837,152 GANGSA RD Singapore,1.37512,103.76569
6838,540 JELAPANG RD Singapore,1.38339,103.76393
6839,542 JELAPANG RD Singapore,1.38307,103.76403
6840,544 JELAPANG RD Singapore,1.3821,103.76382
6841,167 PETIR RD Singapore,1.37764,103.76499
6842,484 CHOA CHU KANG AVE 5 Singapore,1.37632,103.73706
6843,485 CHOA CHU KANG AVE 5 Singapore,1.3746,103.73787
6844,485B CHOA CHU KANG AVE 5 Singapore,1.37432,103.73832
6845,670 CHOA CHU KANG CRES Singapore,1.4029,103.74745
6846,953 HOUGANG AVE 9 Singapore,1.37652,103.87753
6847,956 HOUGANG ST 91 Singapore,1.3766,103.87913
6848,14A UPP BOON KENG RD Singapore,1.31506,103.87057
6849,306 CANBERRA RD Singapore,1.44599,103.82254
6850,230 COMPASSVALE WALK Singapore,1.3885,103.90166
6851,231 COMPASSVALE WALK Singapore,1.3895,103.9016
6852,232 COMPASSVALE WALK Singapore,1.39067,103.90125
6853,124 RIVERVALE DR Singapore,1.38758,103.90202
6854,124B RIVERVALE DR Singapore,1.38808,103.90314
6855,124C RIVERVALE DR Singapore,1.38814,103.90299
6856,126 RIVERVALE ST Singapore,1.38923,103.90204
6857,141 RIVERVALE ST Singapore,1.38957,103.9038
6858,56 LOR 4 TOA PAYOH Singapore,1.33694,103.85076
6859,788C WOODLANDS CRES Singapore,1.44393,103.80169
6860,508 WOODLANDS DR 14 Singapore,1.43197,103.79048
6861,513 WOODLANDS DR 14 Singapore,1.43372,103.78978
6862,514 WOODLANDS DR 14 Singapore,1.43485,103.78947
6863,516 WOODLANDS DR 14 Singapore,1.43493,103.79126
6864,530 WOODLANDS DR 14 Singapore,1.43139,103.79331
6865,532 WOODLANDS DR 14 Singapore,1.43066,103.79268
6866,533 WOODLANDS DR 14 Singapore,1.43036,103.79217
6867,534 WOODLANDS DR 14 Singapore,1.43084,103.79164
6868,535 WOODLANDS DR 14 Singapore,1.43117,103.79185
6869,624B WOODLANDS DR 52 Singapore,1.43492,103.80011
6870,638 WOODLANDS RING RD Singapore,1.43724,103.80299
6871,640 WOODLANDS RING RD Singapore,1.43799,103.80244
6872,288F BT BATOK ST 25 Singapore,1.34535,103.75853
6873,36 JLN RUMAH TINGGI Singapore,1.28847,103.80858
6874,535 BT PANJANG RING RD Singapore,1.38439,103.76316
6875,537 BT PANJANG RING RD Singapore,1.38372,103.763
6876,168 PETIR RD Singapore,1.37745,103.76423
6877,605 SENJA RD Singapore,1.38107,103.76193
6878,296 CHOA CHU KANG AVE 2 Singapore,1.37732,103.74094
6879,296A CHOA CHU KANG AVE 2 Singapore,1.37731,103.74092
6880,296E CHOA CHU KANG AVE 2 Singapore,1.37678,103.74298
6881,485A CHOA CHU KANG AVE 5 Singapore,1.37432,103.73832
6882,485C CHOA CHU KANG AVE 5 Singapore,1.3749,103.73882
6883,485D CHOA CHU KANG AVE 5 Singapore,1.37541,103.73896
6884,486 CHOA CHU KANG AVE 5 Singapore,1.37529,103.73843
6885,670A CHOA CHU KANG CRES Singapore,1.403,103.74746
6886,673A CHOA CHU KANG CRES Singapore,1.40129,103.74826
6887,951 HOUGANG AVE 9 Singapore,1.37542,103.87816
6888,957 HOUGANG ST 91 Singapore,1.3766,103.87913
6889,642 JURONG WEST ST 61 Singapore,1.34063,103.69602
6890,607 JURONG WEST ST 65 Singapore,1.33788,103.69987
6891,336 SEMBAWANG CRES Singapore,1.44679,103.81519
6892,205A COMPASSVALE LANE Singapore,1.38584,103.89739
6893,206C COMPASSVALE LANE Singapore,1.38697,103.89786
6894,224A COMPASSVALE WALK Singapore,1.38805,103.89818
6895,236 COMPASSVALE WALK Singapore,1.39031,103.8995
6896,239 COMPASSVALE WALK Singapore,1.39144,103.8985
6897,240 COMPASSVALE WALK Singapore,1.39086,103.8978
6898,225A COMPASSVALE WALK Singapore,1.38781,103.8987
6899,123D RIVERVALE DR Singapore,1.38702,103.90196
6900,133 RIVERVALE ST Singapore,1.38866,103.90335
6901,130 RIVERVALE ST Singapore,1.38933,103.90249
6902,132 RIVERVALE ST Singapore,1.38979,103.90341
6903,105 RIVERVALE WALK Singapore,1.38213,103.90056
6904,153A LOR 1 TOA PAYOH Singapore,1.33358,103.84518
6905,613 WOODLANDS AVE 4 Singapore,1.43428,103.79661
6906,615 WOODLANDS AVE 4 Singapore,1.4339,103.79633
6907,618 WOODLANDS AVE 4 Singapore,1.43387,103.79644
6908,505 WOODLANDS DR 14 Singapore,1.43212,103.79137
6909,507 WOODLANDS DR 14 Singapore,1.43171,103.79072
6910,529 WOODLANDS DR 14 Singapore,1.43185,103.79292
6911,619 WOODLANDS DR 52 Singapore,1.43361,103.7981
6912,556 WOODLANDS DR 53 Singapore,1.4332,103.79594
6913,633 WOODLANDS RING RD Singapore,1.43604,103.80234
6914,153 GANGSA RD Singapore,1.37515,103.76543
6915,155 GANGSA RD Singapore,1.37528,103.76481
6916,163 GANGSA RD Singapore,1.3762,103.76424
6917,165 GANGSA RD Singapore,1.37699,103.7654
6918,166 GANGSA RD Singapore,1.37715,103.76546
6919,601 SENJA RD Singapore,1.3819,103.76227
6920,603 SENJA RD Singapore,1.38176,103.76225
6921,296B CHOA CHU KANG AVE 2 Singapore,1.37702,103.74148
6922,672 CHOA CHU KANG CRES Singapore,1.40211,103.74708
6923,698A HOUGANG ST 61 Singapore,1.37497,103.88717
6924,958 HOUGANG ST 91 Singapore,1.37665,103.87965
6925,14 UPP BOON KENG RD Singapore,1.31502,103.87052
6926,335 SEMBAWANG CL Singapore,1.44736,103.81471
6927,338 SEMBAWANG CRES Singapore,1.44631,103.81519
6928,241 COMPASSVALE WALK Singapore,1.39025,103.8976
6929,149 RIVERVALE CRES Singapore,1.39104,103.90557
6930,123E RIVERVALE DR Singapore,1.38694,103.90295
6931,124A RIVERVALE DR Singapore,1.388,103.90204
6932,134 RIVERVALE ST Singapore,1.38814,103.90458
6933,107 RIVERVALE WALK Singapore,1.38314,103.90042
6934,103 RIVERVALE WALK Singapore,1.38287,103.90091
